Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16936331738,"Jan 4, 2026, 1:39:33 PM",Afternoon Run,Run,,2236,6.85,168.0,72,false,,ASICS Superblast 2,activities/18029485534.fit.gz,,,2236.0,2192.0,6851.1,4.82,3.125,27.4,30.0,-0.8,6.6,15.9,0.0,,,,,168.0,158.0,,249.0,483.0,,,72.0,,,,,,,,,249.0,2237.0,,,0.0,,1.0,6901.0,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.064,1061.9,,,,6136.0,0.0,,134.0,147.0,3.148,,,,,,,,,,,,""
16841809481,"Dec 26, 2025, 7:42:08 AM",Morning Run,Run,,2943,9.33,183.0,148,false,,ASICS Superblast 2,activities/17933496809.fit.gz,,,2943.0,2930.0,9334.4,4.736,3.186,24.4,25.4,2.6,12.0,22.4,0.0,,,,,183.0,167.0,,259.0,665.0,,,148.0,,,,,,,,,258.0,2942.0,,,0.0,,1.0,9423.0,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.172,1353.7,,,,8066.0,0.0,,190.0,153.0,3.216,,,,,,,,,,,,""
16777822581,"Dec 18, 2025, 7:09:22 AM",Morning Run,Run,,1611,5.20,188.0,92,false,,ASICS Superblast 2,activities/17868541953.fit.gz,,,1611.0,1592.0,5206.0,4.6,3.27,7.4,12.6,3.4,14.6,16.4,-0.2,,,,,188.0,173.0,,270.0,374.0,,,92.0,,,,,,,,,269.0,1609.0,,,0.0,,1.0,5238.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.232,0.0,,,,4382.0,0.0,,113.0,159.0,3.291,,,,,,,,,,,,""
16728242540,"Dec 12, 2025, 3:18:46 PM",Afternoon Run,Run,,1565,4.97,,,false,,ASICS Superblast 2,activities/17818376112.fit.gz,,,1565.0,1565.0,4977.4,4.281,3.18,6.8,6.0,1.0,6.0,3.1,0.0,,,,,,,,,340.0,,,,,,,,,,,,,,,,0.0,,1.0,4977.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.18,3.7,,,,,0.0,,,,3.18,,,,,,,,,,,,""
16709895319,"Dec 10, 2025, 11:35:32 AM",Morning Run,Run,,2021,6.04,143.0,12,false,,ASICS Superblast 2,activities/17799768563.fit.gz,,,2021.0,2021.0,6041.8,3.76,2.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,132.0,,,414.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,6041.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.99,0.0,,,,5388.0,0.0,,,,,,,,,,,,,,,,""
16573910475,"Nov 26, 2025, 6:39:08 AM",Morning Run,Run,,2641,7.86,156.0,48,false,,ASICS Superblast 2,activities/17661636564.fit.gz,,,2641.0,2588.0,7867.6,4.28,3.04,13.2,17.8,-3.6,6.8,9.1,-0.1,,,,,156.0,144.0,,243.0,536.0,,,48.0,,,,,,,,,241.0,2639.0,,,0.0,,1.0,7884.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.979,1478.1,,,,7082.0,0.0,,149.0,143.0,3.047,,,,,,,,,,,,""
16402436954,"Nov 9, 2025, 7:16:13 AM",French Riviera Nice-Cannes Marathon with Runna ✅,Run,"French Riviera Nice-Cannes Marathon Plan (Week 23/23)

Marathon race at 5:10-5:20/km",12560,42.37,201.0,766,false,,ASICS Superblast 2,activities/17488438203.fit.gz,,,12560.0,12538.0,42376.2,5.26,3.38,103.4,108.7,3.2,34.3,13.0,0.0,,,97.0,84.0,201.0,177.0,,274.0,3119.0,,,766.0,,,,,,,,,275.0,12540.0,,,0.0,,1.0,42516.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.374,0.0,,,,,0.0,,923.0,163.0,3.391,,,,,,,,,,,,media/84a67883-b4b3-4007-b16d-64f1a9bbb965.jpg
16359938183,"Nov 5, 2025, 6:00:00 AM",Taper Up & Overs,Run,"French Riviera Nice-Cannes Marathon Plan (Week 23/23)

2km warm up at a conversational pace (no faster than 5:25/km), keeping things easy

1km at 5:15/km

2km at a conversational pace

1km at 5:15/km

1.5km cool down at a conversational pace (or slower!) with Runna.",2316,7.21,173.0,50,false,,ASICS Superblast 2,activities/17445577908.fit.gz,,,2316.0,2274.0,7214.4,5.46,3.173,15.7,15.6,0.4,6.7,11.8,0.0,,,105.0,83.0,173.0,148.0,,253.0,497.0,,,50.0,,,,,,,,,251.0,2312.0,,,0.0,,1.0,7240.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.115,1573.0,,,,,0.0,,142.0,149.0,3.184,,,0.0,,,,,,,,,media/65EE1111-8E2C-481B-8F4A-608E66BBA45D.jpg|media/F0B2DA45-24EA-4C5A-861C-D92394670B0A.jpg
16329173178,"Nov 2, 2025, 8:35:47 AM",13km Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 22/23)

13km at a conversational pace with Runna.",4411,14.00,164.0,122,false,,ASICS Superblast 2,activities/17414453546.fit.gz,,,4411.0,4379.0,14008.9,4.82,3.199,8.7,6.7,0.9,5.5,13.0,0.0,,,90.0,83.0,164.0,152.0,,259.0,969.0,,,122.0,,,,,,,,,258.0,4408.0,,,0.0,,1.0,14030.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.176,83.7,,,,,0.0,,285.0,153.0,3.204,,,,,,,,,,,,media/2932c3fc-2960-4029-b053-d27c88b0b582.jpg
16309019767,"Oct 31, 2025, 6:12:27 AM",10km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 22/23)

10km easy run at a conversational pace (no faster than 5:25/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",3246,10.01,168.0,87,false,,ASICS Superblast 2,activities/17393946578.fit.gz,,,3246.0,3185.0,10012.5,4.44,3.144,8.9,9.4,0.4,5.0,7.8,0.0,,,101.0,82.0,168.0,153.0,,254.0,690.0,,,87.0,,,,,,,,,251.0,3240.0,,,0.0,,1.0,10027.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.085,1180.5,,,,,0.0,,199.0,149.0,3.148,,,,,,,,,,,,media/06cc097c-b150-4bc8-958b-43f3e9dc6109.jpg
16289038664,"Oct 29, 2025, 6:07:38 AM",Tempo 3km,Run,"French Riviera Nice-Cannes Marathon Plan (Week 22/23)

2km warm up at a conversational pace (no faster than 5:25/km)

3km at 4:25/km (4:15-4:35/km), 150s walking rest

2.5km cool down at a conversational pace (or slower!) with Runna.",2282,7.37,185.0,75,false,,ASICS Superblast 2,activities/17373796357.fit.gz,,,2282.0,2263.0,7372.8,4.98,3.258,11.8,11.7,0.4,6.7,5.0,0.0,,,97.0,81.0,185.0,157.0,,260.0,517.0,,,75.0,,,,,,,,,273.0,2283.0,,,0.0,,1.0,7392.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.231,2701.4,,,,,0.0,,165.0,162.0,3.267,,,,,,,,,,,,media/c8c6b26a-ada4-4b87-88be-57a210eade8b.jpg
16258865013,"Oct 26, 2025, 7:26:14 AM",Sunday Morning Run with Runna ✅,Run,"",6857,21.17,170.0,163,false,,ASICS Superblast 2,activities/17343317419.fit.gz,,,6857.0,6857.0,21173.5,3.167,3.088,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,150.0,,,1977.0,,,163.0,,,,,,,,,,,,,0.0,,1.0,21163.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.088,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16229049007,"Oct 23, 2025, 5:05:07 AM",11km Easy Run with Runna ✅,Run,"French Riviera Nice-Cannes Marathon Plan (Week 21/23)

11km easy run at a conversational pace (no faster than 11.1kph). This is a limit, not a target - run at whatever pace feels truly easy!",3607,11.01,149.0,62,false,,ASICS Superblast 2,activities/17313221005.fit.gz,,,3607.0,3607.0,11015.3,3.09,3.054,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,144.0,,,1029.0,,,62.0,,,,,,,,,,,,,0.0,,1.0,11006.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.054,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/c941c9d4-ab3b-4d85-a17d-fb9f30849fbf.jpg
16207692528,"Oct 21, 2025, 5:12:57 AM",Under and Overs 2km with Runna ✅,Run,"French Riviera Nice-Cannes Marathon Plan (Week 21/23)

1.5km warm up at a conversational pace (no faster than 11.1kph)

2km at 13.3kph
2km at 11.8kph
2km at 13.3kph, 90s walking rest

1.5km cool down at a conversational pace (or slower!)",2809,9.11,172.0,124,false,,ASICS Superblast 2,activities/17291723970.fit.gz,,,2809.0,2772.0,9113.0,3.7,3.288,0.0,0.0,0.0,0.0,0.0,0.0,,,,,172.0,164.0,,,851.0,,,124.0,,,,,,,,,,,,,0.0,,1.0,9203.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.244,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/452e654f-9289-4e12-89e2-0fd6340df2ce.jpg
16188746887,"Oct 19, 2025, 7:08:45 AM",31km Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 20/23)

31km at a conversational pace with Runna.",9829,31.09,175.0,295,false,,ASICS Superblast 2,activities/17272645685.fit.gz,,,9829.0,9783.0,31095.4,5.8,3.179,37.3,39.3,-3.3,5.2,6.3,0.0,,,93.0,82.0,175.0,154.0,,257.0,2153.0,,,295.0,,,,,,,,,257.0,9817.0,,,0.0,,1.0,31156.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.164,601.7,,,,,0.0,,630.0,152.0,3.185,,,,,,,,,,,,media/e4d5d0d4-a17e-41f4-9bf3-87053a78024d.jpg
16166817716,"Oct 17, 2025, 4:57:05 AM",12km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 20/23)

12km easy run at a conversational pace (no faster than 5:25/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",4176,12.76,161.0,100,false,,ASICS Superblast 2,activities/17250448406.fit.gz,,,4176.0,4152.0,12760.8,4.22,3.073,13.5,12.0,1.8,9.1,4.1,0.0,,,86.0,82.0,161.0,149.0,,248.0,878.0,,,100.0,,,,,,,,,247.0,4172.0,,,0.0,,1.0,12788.0,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.056,57.6,,,,,0.0,,247.0,146.0,3.08,,,,,,,,,,,,media/668ae80a-bea8-4f81-b2e4-a9d056cb70a7.jpg
16145370181,"Oct 15, 2025, 4:51:22 AM",1km Repeats,Run,"French Riviera Nice-Cannes Marathon Plan (Week 20/23)

2.5km warm up at a conversational pace (no faster than 5:25/km), 90s walking rest

6 reps of:
• 1km at 4:20/km (4:10-4:30/km), 90s walking rest

2.5km cool down at a conversational pace (or slower!) with Runna.",3770,11.63,180.0,107,false,,ASICS Superblast 2,activities/17228814558.fit.gz,,,3770.0,3750.0,11633.3,6.5,3.102,17.9,16.5,0.4,6.0,3.8,0.0,,,101.0,79.0,180.0,153.0,,250.0,798.0,,,107.0,,,,,,,,,263.0,3765.0,,,0.0,,1.0,11652.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.086,654.4,,,,,0.0,,253.0,156.0,3.107,,,0.0,,,,,,,,,media/ABF992D6-D40B-43E5-8537-CFC7ADAE41CE.jpg
16114579183,"Oct 12, 2025, 6:53:56 AM",34km Race Practice Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 19/23)

7km at a conversational pace
7km at 5:30/km
18km at 5:15/km (your target Marathon pace)
2km at a conversational pace with Runna.",10809,34.01,180.0,406,false,,ASICS Superblast 2,activities/17197687381.fit.gz,,,10809.0,10744.0,34011.5,6.68,3.166,49.2,49.3,-1.9,11.4,47.1,0.0,,,90.0,82.0,180.0,160.0,,256.0,2408.0,,,406.0,,,,,,,,,257.0,10801.0,,,0.0,,1.0,34144.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.147,962.4,,,,,0.0,,693.0,152.0,3.178,,,,,,,,,,,,media/86d37337-3339-4234-841b-e36e6e1d21e3.jpg
16092466174,"Oct 10, 2025, 5:04:09 AM",11km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 19/23)

11km easy run at a conversational pace (no faster than 5:30/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",3738,11.10,165.0,101,false,,ASICS Superblast 2,activities/17175309469.fit.gz,,,3738.0,3613.0,11105.1,5.36,3.074,9.1,11.1,1.0,5.5,6.2,0.0,,,97.0,82.0,165.0,153.0,,250.0,770.0,,,101.0,,,,,,,,,246.0,3728.0,,,0.0,,1.0,11126.3,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.971,34.7,,,,,0.0,,220.0,146.0,3.08,,,,,,,,,,,,media/e8a28758-5546-4360-a443-b6778f59203f.jpg
16092456770,"Oct 8, 2025, 5:55:59 AM",On Off Ks,Run,"French Riviera Nice-Cannes Marathon Plan (Week 19/23)

3km warm up at a conversational pace (no faster than 5:30/km)

Repeat the following 3x:
----------
1km at 5:05/km
1km at 4:25/km
----------

90s walking rest

2km cool down at a conversational pace (or slower!) with Runna.",3614,10.89,192.0,154,false,,ASICS Superblast 2,activities/17175300026.fit.gz,,,3614.0,3371.0,10896.5,6.04,3.232,8.4,8.8,0.6,5.2,8.9,0.0,,,90.0,83.0,192.0,167.0,,261.0,769.0,,,154.0,,,,,,,,,261.0,3573.0,,,0.0,,1.0,10914.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.015,62.2,,,,,0.0,,236.0,154.0,3.238,,,,,,,,,,,,media/f92f9899-7673-489d-be43-d26ef0c5e23e.jpg
16037687860,"Oct 5, 2025, 6:37:37 AM",15km Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 18/23)

15km at a conversational pace with Runna.",4938,15.18,171.0,150,false,,ASICS Superblast 2,activities/17119956239.fit.gz,,,4938.0,4743.0,15185.0,4.24,3.202,47.5,47.3,4.4,29.2,5.4,0.0,,,93.0,83.0,171.0,156.0,,259.0,1064.0,,,150.0,,,,,,,,,256.0,4934.0,,,0.0,,1.0,15220.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.075,730.2,,,,,0.0,,313.0,151.0,3.209,,,,,,,,,,,,media/8800b07f-b4ed-43e6-b4ee-dfffe33d0cbe.jpg
16017600572,"Oct 3, 2025, 7:35:33 AM",Tempo 2-1-1,Run,"French Riviera Nice-Cannes Marathon Plan (Week 18/23)

1.5km warm up at a conversational pace (no faster than 5:30/km)

2km at 4:40/km, 120s walking rest
1km at 4:30/km, 90s walking rest
1km at 4:30/km, 90s walking rest

1.5km cool down at a conversational pace (or slower!) with Runna.",2428,7.67,184.0,86,false,,ASICS Superblast 2,activities/17099563100.fit.gz,,,2428.0,2412.0,7675.4,5.64,3.182,2.2,2.7,3.1,6.2,19.5,0.0,,,90.0,80.0,184.0,159.0,,260.0,537.0,,,86.0,,,,,,,,,269.0,2423.0,,,0.0,,1.0,7687.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.161,0.0,,,,,0.0,,170.0,159.0,3.187,,,,,,,,,,,,media/4fb32fbd-e146-4fd4-8e20-ea7012bd3e9e.jpg
15983039571,"Sep 30, 2025, 5:09:36 AM",10km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 18/23)

10km easy run at a conversational pace (no faster than 5:30/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",3409,10.07,160.0,62,false,,ASICS Superblast 2,activities/17064569720.fit.gz,,,3409.0,3339.0,10075.3,4.78,3.017,10.8,10.5,2.0,8.3,23.8,0.0,,,101.0,82.0,160.0,144.0,,248.0,701.0,,,62.0,,,,,,,,,246.0,3399.0,,,0.0,,1.0,10112.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.956,1808.3,,,,,0.0,,200.0,146.0,3.029,,,,,,,,,,,,media/b29e28ba-6203-41ce-8258-603f1077df6b.jpg
15961986557,"Sep 28, 2025, 7:01:38 AM",30km Progressive Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 17/23)

11km at a conversational pace
6.5km at 5:25/km
6km at 5:15/km
5.5km at 5:00/km
1km at a conversational pace with Runna.",9681,30.45,182.0,388,false,,,activities/17043140904.fit.gz,,,9681.0,9599.0,30456.1,5.18,3.173,24.3,22.9,-2.1,6.7,7.6,0.0,,,101.0,83.0,182.0,163.0,,257.0,2113.0,,,388.0,,,,,,,,,257.0,9669.0,,,0.0,,1.0,30506.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146,2118.3,,,,,0.0,,620.0,152.0,3.178,,,,,,,,,,,,media/fa87a8e0-49e3-48b9-8c57-083bb3576361.jpg
15928711294,"Sep 25, 2025, 5:05:42 AM",12km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 17/23)

12km easy run at a conversational pace (no faster than 5:30/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",4089,12.01,158.0,89,false,,,activities/17009069548.fit.gz,,,4089.0,3986.0,12012.5,5.64,3.014,11.5,11.5,1.8,6.9,5.5,0.0,,,90.0,83.0,158.0,147.0,,245.0,826.0,,,89.0,,,,,,,,,242.0,4081.0,,,0.0,,1.0,12035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.938,61.7,,,,,0.0,,232.0,143.0,3.019,,,0.0,,,,,,,,,media/fba6d6fd-7b59-4a09-b687-772631fb0ef0.jpg|media/63F68DA5-6392-444F-8B57-DBE2E27CF5A7.jpg
15912415545,"Sep 23, 2025, 4:40:17 PM",800m Repeats,Run,"French Riviera Nice-Cannes Marathon Plan (Week 17/23)

2km warm up at a conversational pace (no faster than 5:30/km), 90s walking rest

8 reps of:
• 800m at 4:15/km (4:05-4:25/km), 90s walking rest

1.8km cool down at a conversational pace (or slower!) with Runna.",3887,12.36,187.0,129,false,,,activities/16992372502.fit.gz,,,3887.0,3840.0,12365.6,6.14,3.22,5.5,5.4,1.9,5.3,4.2,0.0,,,90.0,79.0,187.0,158.0,,258.0,856.0,,,129.0,,,,,,,,,270.0,3877.0,,,0.0,,1.0,12380.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.181,0.0,,,,,0.0,,275.0,160.0,3.224,,,,,,,,,,,,media/aa0a8880-ad31-4fc0-bd62-6dc7116e4b41.jpg
15861919649,"Sep 19, 2025, 4:29:58 AM",27km Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 16/23)

27km at a conversational pace with Runna.",9278,26.45,177.0,282,false,,,activities/16940503231.fit.gz,,,9278.0,8622.0,26450.0,5.66,3.068,38.9,39.4,1.7,10.7,34.9,0.0,,,105.0,82.0,177.0,157.0,,250.0,1839.0,,,282.0,,,,,,,,,244.0,9180.0,,,0.0,,1.0,26560.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.851,4094.6,,,,,0.0,,530.0,144.0,3.081,,,0.0,,,,,,,,,media/3f381001-2085-4d3e-8dc9-02345dee1f48.jpg
15838933800,"Sep 17, 2025, 5:09:29 AM",Progressive Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 16/23)

1.5km warm up at a conversational pace (no faster than 5:25/km)

2km at 5:10/km
2km at 4:55/km
2km at 4:40/km
2km at 4:30/km, 90s walking rest

1.5km cool down at a conversational pace (or slower!) with Runna.",3379,10.99,180.0,125,false,,,activities/16916949698.fit.gz,,,3379.0,3321.0,10998.9,4.58,3.312,12.5,14.0,1.8,8.3,19.8,0.0,,,90.0,82.0,180.0,161.0,,268.0,760.0,,,125.0,,,,,,,,,270.0,3363.0,,,0.0,,1.0,11031.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.255,1841.4,,,,,0.0,,238.0,160.0,3.322,,,,,,,,,,,,media/1daac474-e58f-4e0a-9a2a-04ee58481c6d.jpg
15812631425,"Sep 14, 2025, 4:19:25 PM",24km Race Practice Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 15/23)

6km at a conversational pace
6km at 5:30/km
11km at 5:05/km (your target Marathon pace)
1km at a conversational pace with Runna.",8400,24.07,181.0,310,false,,,activities/16889743724.fit.gz,,,8400.0,7732.0,24073.2,5.28,3.113,56.0,55.4,2.1,29.2,15.9,0.0,,,132.0,81.0,181.0,162.0,,256.0,1704.0,,,310.0,,,,,,,,,251.0,8302.0,,,0.0,,1.0,24152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.866,687.3,,,,,0.0,,510.0,149.0,3.124,,,,,,,,,,,,media/5e1008b3-51d8-4ef0-a534-f045854a46d9.jpg
15760205804,"Sep 10, 2025, 5:03:35 AM",Over and Unders 1km,Run,"French Riviera Nice-Cannes Marathon Plan (Week 15/23)

2km warm up at a conversational pace (no faster than 5:30/km)

Repeat the following 3x:
----------
1km at 4:50/km
1km at 4:30/km
----------

90s walking rest

2km cool down at a conversational pace (or slower!) with Runna.",3137,10.26,182.0,115,false,,,activities/16834458610.fit.gz,,,3137.0,3119.0,10268.3,5.82,3.292,12.0,14.4,0.4,6.8,12.7,0.0,,,90.0,82.0,182.0,159.0,,263.0,707.0,,,115.0,,,,,,,,,266.0,3131.0,,,0.0,,1.0,10301.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.273,2636.8,,,,,0.0,,214.0,157.0,3.303,,,,,,,,,,,,media/3caf5c6f-d4e0-4131-a90d-67e0a871d515.jpg
15726294187,"Sep 7, 2025, 7:51:35 AM",Half Marathon Race Practice Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 14/23)

6km at a conversational pace
10km at 5:05/km (your target Marathon pace)
5.1km at a conversational pace with Runna.",7171,22.12,182.0,292,false,,,activities/16798610472.fit.gz,,,7171.0,7050.0,22125.5,5.6,3.138,19.2,19.0,-0.7,5.4,10.9,0.0,,,125.0,82.0,182.0,163.0,,252.0,1526.0,,,292.0,,,,,,,,,250.0,7166.0,,,0.0,,1.0,22163.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.085,1597.9,,,,,0.0,,435.0,148.0,3.144,,,,,,,,,,,,media/020b4e27-22b0-4096-9647-8aae75ae9d1c.jpg
15690933692,"Sep 4, 2025, 5:10:02 AM",10km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 14/23)

10km easy run at a conversational pace (no faster than 5:30/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",3388,10.08,172.0,106,false,,,activities/16760918792.fit.gz,,,3388.0,3210.0,10086.2,5.62,3.142,13.5,14.5,1.8,7.3,4.5,0.0,,,93.0,82.0,172.0,158.0,,251.0,691.0,,,106.0,,,,,,,,,247.0,3347.0,,,0.0,,1.0,10108.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.977,61.2,,,,,0.0,,198.0,146.0,3.149,,,,,,,,,,,,media/e0e7436b-c9ec-47b0-bc93-70a3639e41e8.jpg
15666943449,"Sep 2, 2025, 4:49:20 AM",Mile Repeats,Run,"French Riviera Nice-Cannes Marathon Plan (Week 14/23)

3km warm up at a conversational pace (no faster than 5:30/km), 90s walking rest

3 reps of:
• 1.6km at 4:30/km (4:20-4:40/km), 120s walking rest

2.2km cool down at a conversational pace (or slower!) with Runna.",3604,11.05,184.0,137,false,,,activities/16734375339.fit.gz,,,3604.0,3550.0,11052.2,5.34,3.113,7.4,7.2,1.9,7.2,4.9,0.0,,,97.0,79.0,184.0,162.0,,249.0,759.0,,,137.0,,,,,,,,,256.0,3600.0,,,0.0,,1.0,11068.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.067,380.2,,,,,0.0,,228.0,151.0,3.118,,,,,,,,,,,,media/9549134c-fa18-4dac-bc46-47b533323004.jpg
15645741754,"Aug 31, 2025, 8:14:36 AM",12km Long Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 13/23)

12km at a conversational pace with Runna.",4522,13.11,180.0,170,false,,,activities/16711119804.fit.gz,,,4522.0,4354.0,13115.3,4.56,3.012,11.7,14.2,0.3,6.8,12.6,0.0,,,93.0,81.0,180.0,162.0,,242.0,908.0,,,170.0,,,,,,,,,239.0,4515.0,,,0.0,,1.0,13150.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1818.4,,,,,0.0,,250.0,141.0,3.02,,,,,,,,,,,,media/3bb5af4e-3732-4526-b84c-c61cced72bb0.jpg
15623309488,"Aug 29, 2025, 5:57:21 AM",8km Easy Run with Runna ✅,Run,"8km easy run at a conversational pace (no faster than 5:35/km). This is a limit, not a target - run at whatever pace feels truly easy!",3171,9.26,164.0,80,false,,,activities/16686474387.fit.gz,,,3171.0,3070.0,9267.6,4.82,3.019,9.8,9.4,0.4,5.3,4.1,0.0,,,97.0,82.0,164.0,152.0,,245.0,633.0,,,80.0,,,,,,,,,240.0,3168.0,,,0.0,,1.0,9283.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.923,1727.5,,,,,0.0,,177.0,142.0,3.024,,,,,,,,,,,,media/9c1be76b-c3a0-4c71-948a-e54221bc3c19.jpg
15577837043,"Aug 25, 2025, 7:39:12 AM",8km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 13/23)

8km easy run at a conversational pace (no faster than 5:20/km). This is a limit, not a target - run at whatever pace feels truly easy! with Runna.",3036,9.34,174.0,98,false,,,activities/16637899271.fit.gz,,,3036.0,2991.0,9342.4,5.6,3.124,10.9,10.6,3.1,8.4,17.9,0.0,,,86.0,82.0,174.0,157.0,,255.0,649.0,,,98.0,,,,,,,,,254.0,3031.0,,,0.0,,1.0,9372.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.077,1272.2,,,,,0.0,,189.0,150.0,3.133,,,,,,,,,,,,media/ea391317-c049-4964-abaf-602567daff60.jpg
15384153154,"Aug 8, 2025, 4:54:31 AM",10km Easy Run,Run,"French Riviera Nice-Cannes Marathon Plan (Week 10/23)

10km easy run at a conversational pace (no faster than 5:25/km). This is a limit, not a target - run at whatever pace feels truly easy!",3526,10.35,171.0,106,false,,,activities/16429132126.fit.gz,,,3526.0,3469.0,10349.0,5.0,2.983,11.2,10.6,2.0,7.2,4.7,0.0,,,97.0,81.0,171.0,156.0,,240.0,709.0,,,106.0,,,,,,,,,237.0,3521.0,,,0.0,,1.0,10378.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.935,32.4,,,,,0.0,,192.0,140.0,2.992,,,,,,,,,,,,media/9be42590-4c54-48f8-ac09-bc6db8856b58.jpg
